season,episode,character_killed,killer,method,method_cat,reason,location,allegiance,importance,
6,9,Meereen citizen,Yunkai soldier,Flaming trebuchet projectile,Other,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Yunkai soldier,Flaming trebuchet projectile,Other,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,None,1,
6,9,Son of the Harpy,Daario Naharis,Arakh,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,"Sons of the Harpy, Great Masters",1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,1,
6,9,Razdal mo Eraz,Grey Worm,Knife,Blade,Attacked Meereen in an attempt to reinstitute slavery,Meereen,Wise Masters,2,
6,9,Belicho Paenymion,Grey Worm,Knife,Blade,Attacked Meereen in an attempt to reinstitute slavery,Meereen,Triarchs of Volantis,2,
6,9,Rickon Stark,Ramsay Bolton,Arrow,Arrow,Killed to bait Jon Snow at the beginning of the Battle of the Bastards,Winterfell,House Stark,4,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Stark soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Stark soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Bolton soldier,Stark soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Stark soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Stark soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Bolton soldier,Stark soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Stark soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Horse,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Horse,Unknown,Unknown,Unknown,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Stark soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Stark soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Stark soldier,Bolton soldier,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
6,9,Bolton soldier,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Tormund,Sword,Blade,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Bolton soldier,Wun Weg Wun Dar Wun,Hands,Hands,Killed during the Battle of the Bastards,Winterfell,House Bolton,1,
6,9,Horse,Wun Weg Wun Dar Wun,Hands,Hands,Killed during the Battle of the Bastards,Winterfell,None,1,
6,9,Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,1,
